,Symbol,Latest Bond Rating,Coupon Description,calculated_dirty_price,FULL,fv_bond
3856,127910.SH,AAA,3.45%,103.57667554901008,103.1004,106.13950095405929
3857,188400.SH,AAA,3.45%,103.91756829210858,101.9377,106.48882849753909
3858,188383.SH,AAA,3.45%,103.96146636630853,102.0755,106.5338127535381
3859,130316.SH,AAA,3.45%,102.42097622442357,101.9944,104.95520585176564
3860,188369.SH,AAA,3.45%,103.69229091965235,102.0133,106.25797702676144
3861,173064.SH,AAA,3.45%,100.13662186466713,100.397,102.61432910068616
3862,173066.SH,AAA,3.45%,100.13662186466713,100.397,102.61432910068616
3863,188282.SH,AAA,3.45%,103.86429713488216,103.4818,106.43423923781155
3864,130712.SH,AAA,3.45%,102.92421957877889,100.7751,105.4709010911291
3865,130714.SH,AAA,3.45%,102.92421957877889,100.7751,105.4709010911291
3866,130607.SH,AAA,3.45%,103.15515867108292,101.2925,105.70755437120405
3867,175975.SH,AAA,3.45%,104.35046510271282,103.9895,106.93243658979144
3868,188030.SH,AAA,3.45%,104.35873843654315,104.1289,106.94091463293506
3869,173174.SH,AAA,3.45%,102.48299933190725,101.1153,105.01876361359804
3870,173176.SH,AAA,3.45%,102.48299933190725,101.1153,105.01876361359804
3871,173159.SH,AAA,3.45%,102.62055168473984,101.2382,105.15971946111218
3872,173161.SH,AAA,3.45%,102.62055168473984,101.2382,105.15971946111218
3873,163317.SH,AAA,3.45%,105.05806668595413,102.403,107.65754654839401
3874,157210.SH,AAA,3.45%,103.70088903554924,101.4651,106.26678788814122
3875,175797.SH,AAA,3.45%,104.77547145958492,103.1015,107.36795899270308
3876,175789.SH,AAA,3.45%,104.79109004087213,104.9104,107.38396402872736
3877,175782.SH,AAA,3.45%,104.24773143861968,103.2704,106.82716095915131
3878,155185.SH,AAA,3.45%,103.37019856204583,103.3566,105.92791505174375
3879,155177.SH,AAA,3.45%,103.39544215967516,103.4649,105.95378325846556
3880,175663.SH,AAA,3.45%,101.0442822620017,100.6418,103.54444798216416
3881,185279.SH,AAA,3.45%,101.8475667874805,100.189,104.3676083916532
3882,184205.SH,AAA,3.45%,100.76221487776351,100.1985,103.25540132914341
3883,185201.SH,AAA,3.45%,102.20666648923084,100.2836,104.73559339343578
3884,185197.SH,AA+,3.45%,102.26349612753769,100.3497,104.7938291826935
3885,157109.SH,AAA,3.45%,101.7991257657398,100.3686,104.31796878074651
3886,157110.SH,AAA,3.45%,101.7991257657398,100.3686,104.31796878074651
3887,157536.SH,AAA,3.44%,101.90479534992761,102.0301,104.42625297573797
3888,185087.SH,AAA,3.44%,102.50954889972209,100.6692,105.04597010447522
3889,185025.SH,AA+,3.44%,102.61379582633589,100.7917,105.15279644069555
3890,130707.SH,AAA,3.44%,101.5195859965514,100.7917,104.03151228423121
3891,171786.SH,AAA,3.44%,102.61201311985472,101.4325,105.15096962423078
3892,171795.SH,AAA,3.44%,102.61201311985472,101.4325,105.15096962423078
3893,188677.SH,AAA,3.44%,103.41572379767004,101.0456,105.97456673045768
3894,157813.SH,AAA,3.44%,103.83784368922899,101.9038,106.4071312474724
3895,157817.SH,AAA,3.44%,103.83784368922899,101.9038,106.4071312474724
3896,157797.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3897,157798.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3898,157800.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3899,157802.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3900,157803.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3901,157804.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3902,157805.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3903,157806.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3904,157807.SH,AAA,3.44%,103.88010013191237,101.9415,106.4504332526269
3905,157851.SH,AAA,3.44%,103.8799818373852,101.9509,106.45031203110658
3906,157857.SH,AAA,3.44%,103.8799818373852,101.9509,106.45031203110658
3907,160034.SH,AAA,3.44%,103.95672787890013,102.0169,106.52895702046753
3908,173069.SH,AAA,3.44%,100.04918310419929,100.3864,102.52472681956539
3909,173070.SH,AAA,3.44%,100.04918310419929,100.3864,102.52472681956539
3910,188229.SH,AAA,3.44%,103.88677410918257,102.3019,106.45727236590297
3911,171975.SH,AAA,3.44%,100.69933343118808,100.9896,103.19096399010536
3912,171960.SH,AAA,3.44%,100.70858907659704,100.999,103.2004486504259
3913,173575.SH,AAA,3.44%,103.73510810107189,102.8462,106.30185364516072
3914,163392.SH,AAA,3.44%,104.90163443156891,103.3122,107.49724364886997
3915,157318.SH,AAA,3.44%,103.39661496786144,101.2629,105.95498508575872
3916,157319.SH,AAA,3.44%,103.39661496786144,101.2629,105.95498508575872
3917,157244.SH,AAA,3.44%,103.43912782289598,101.3006,105.9985498477438
3918,157247.SH,AAA,3.44%,103.43912782289598,101.3006,105.9985498477438
3919,157249.SH,AAA,3.44%,103.43912782289598,101.3006,105.9985498477438
3920,163221.SH,AAA,3.44%,105.18789264824402,104.0927,107.79058482921629
3921,163944.SH,AAA,3.44%,104.2239943953568,103.2798,106.80283658387386
3922,163108.SH,AAA,3.44%,101.14719742596488,100.9022,103.64990960357417
3923,175292.SH,AAA,3.43%,101.67295703847697,101.0055,104.18867822689639
3924,188864.SH,AAA,3.43%,102.40080767631967,101.0807,104.93453826787795
3925,171834.SH,AAA,3.43%,102.45832201612053,101.325,104.993475700382
3926,171835.SH,AAA,3.43%,102.45832201612053,101.325,104.993475700382
3927,171841.SH,AAA,3.43%,102.45832201612053,101.325,104.993475700382
3928,171798.SH,AAA,3.43%,102.52418710391318,101.3814,105.06097050567047
3929,171800.SH,AAA,3.43%,102.52418710391318,101.3814,105.06097050567047
3930,171805.SH,AAA,3.43%,102.52418710391318,101.3814,105.06097050567047
3931,171813.SH,AAA,3.43%,102.52418710391318,101.3814,105.06097050567047
3932,157958.SH,AAA,3.43%,103.36908450077698,101.5412,105.92677342495874
3933,188664.SH,AAA,3.43%,103.36908450077698,101.5612,105.92677342495874
3934,184013.SH,AAA,3.43%,103.27659183521254,101.5881,105.8319921886149
3935,147646.SH,AAA,3.43%,102.93578951951754,101.7009,105.48275731000813
3936,147648.SH,AAA,3.43%,102.93578951951754,101.7009,105.48275731000813
3937,188554.SH,AAA,3.43%,103.57055878966472,101.7103,106.13323284610034
3938,188528.SH,AAA,3.43%,103.60197526701764,100.1385,106.1654266697609
3939,157828.SH,AAA,3.43%,103.75637938935944,101.8701,106.32365125462756
3940,157831.SH,AAA,3.43%,103.75637938935944,101.8701,106.32365125462756
3941,157833.SH,AAA,3.43%,103.75637938935944,101.8701,106.32365125462756
3942,157881.SH,AAA,3.43%,103.75637938935944,101.8701,106.32365125462756
3943,157842.SH,AAA,3.43%,103.75626117314297,101.8795,106.3235301133556
3944,188359.SH,AAA,3.43%,103.63442427905643,102.8416,106.19867857638945
3945,188354.SH,AAA,3.43%,103.66714408784074,102.0392,106.23220798015984
3946,188321.SH,AAA,3.43%,103.71626668251267,102.0956,106.28254602833925
3947,130708.SH,AAA,3.43%,102.88605155879627,100.7894,105.4317886696125
3948,173640.SH,AAA,3.43%,102.02401409263848,100.8458,104.54842157970823
3949,173598.SH,AAA,3.43%,102.04275145362845,100.8645,104.56762256423617
3950,173600.SH,AAA,3.43%,102.04275145362845,100.8645,104.56762256423617
3951,173610.SH,AAA,3.43%,102.04275145362845,100.8645,104.56762256423617
3952,173518.SH,AAA,3.43%,100.48880150541635,100.8645,102.97522281654611
3953,173012.SH,AAA,3.43%,100.56909284347329,100.9397,103.05750082467029
3954,173016.SH,AAA,3.43%,100.56909284347329,100.9397,103.05750082467029
3955,173017.SH,AAA,3.43%,100.56909284347329,100.9397,103.05750082467029
3956,173522.SH,AAA,3.43%,100.56909284347329,100.9397,103.05750082467029
3957,171996.SH,AAA,3.43%,100.58281649016817,100.9679,103.07156403922842
3958,171997.SH,AAA,3.43%,100.58281649016817,100.9679,103.07156403922842
3959,171978.SH,AAA,3.43%,100.61144953396429,100.9773,103.10090555809074
3960,171981.SH,AAA,3.43%,100.61144953396429,100.9773,103.10090555809074
3961,171992.SH,AAA,3.43%,100.61144953396429,100.9773,103.10090555809074
3962,171993.SH,AAA,3.43%,100.61144953396429,100.9773,103.10090555809074
3963,163447.SH,AAA,3.43%,104.7601047855677,102.8098,107.35221209695784
3964,173175.SH,AAA,3.43%,103.65733368450591,104.6586,106.22215483538959
3965,157356.SH,AAA,3.43%,104.35848101217644,102.8286,106.94065083904832
3966,173559.SH,AAA,3.43%,103.8001427771932,102.9507,106.36849749167959
3967,157243.SH,AAA,3.43%,105.07483874923372,103.0259,107.6747336073243
3968,163235.SH,AAA,3.43%,105.08235320701779,101.5481,107.68243399734854
3969,157852.SH,AAA,3.43%,102.0898166402024,100.2161,104.61585229731837
3970,157854.SH,AAA,3.43%,102.0898166402024,100.2161,104.61585229731837
3971,157855.SH,AAA,3.43%,102.0898166402024,100.2161,104.61585229731837
3972,157858.SH,AAA,3.43%,102.0898166402024,100.2161,104.61585229731837
3973,185170.SH,AAA,3.42%,102.23449645111742,100.4123,104.76411195951789
3974,185067.SH,AAA,3.42%,102.40472357260977,100.609,104.93855105623803
3975,155734.SH,AAA,3.42%,101.89883716745598,101.8518,104.42014736836276
3976,155709.SH,AAA,3.42%,101.89960546585306,101.8193,104.4209346769727
3977,160950.SH,AAA,3.42%,102.4068251921179,101.3586,104.94070467668016
3978,160952.SH,AAA,3.42%,102.4068251921179,101.3586,104.94070467668016
3979,160932.SH,AAA,3.42%,102.4583081325855,101.368,104.99346147332295
3980,155706.SH,AAA,3.42%,101.9486278721816,101.9074,104.47117005782172
3981,160900.SH,AAA,3.42%,102.55716643399865,101.4523,105.09476585214706
3982,155670.SH,AAA,3.42%,102.01942237400085,101.4711,104.5437162469474
3983,157826.SH,AAA,3.42%,103.67832366553475,101.8365,106.24366417713692
3984,157834.SH,AAA,3.42%,103.67832366553475,101.8365,106.24366417713692
3985,157835.SH,AAA,3.42%,103.67832366553475,101.8365,106.24366417713692
3986,157836.SH,AAA,3.42%,103.67832366553475,101.8365,106.24366417713692
3987,157837.SH,AAA,3.42%,103.67832366553475,101.8365,106.24366417713692
3988,152959.SH,AAA,3.42%,103.78649317673306,102.6602,106.354510155502
3989,188347.SH,AAA,3.42%,103.64745009124928,102.9526,106.2120266897397
3990,188322.SH,AAA,3.42%,103.74462231195511,103.3951,106.31160326871027
3991,173228.SH,AAA,3.42%,102.08601460716297,100.9838,104.61195618955782
3992,173594.SH,AAA,3.42%,102.08601460716297,100.9838,104.61195618955782
3993,188047.SH,AAA,3.42%,104.23829738464387,103.8773,106.817493475853
3994,173577.SH,AAA,3.42%,102.1693918564569,101.0588,104.69739646444667
3995,173579.SH,AAA,3.42%,102.1693918564569,101.0588,104.69739646444667
3996,173583.SH,AAA,3.42%,102.1693918564569,101.0588,104.69739646444667
3997,171919.SH,AAA,3.42%,100.68560412273705,101.115,103.1768949737007
3998,171921.SH,AAA,3.42%,100.68560412273705,101.115,103.1768949737007
3999,157238.SH,AAA,3.42%,105.02761566220676,103.0171,107.62634206681594
4000,160922.SH,AAA,3.42%,100.89845923947364,101.3118,103.39501682156065
4001,157234.SH,AAA,3.42%,105.05763632159456,103.0452,107.6571055354139
4002,157632.SH,AAA,3.42%,105.06060149327341,103.0639,107.66014407512921
4003,157633.SH,AAA,3.42%,105.06060149327341,103.0639,107.66014407512921
4004,163213.SH,AAA,3.42%,105.07559954372618,103.8551,107.67551322635853
4005,160061.SH,AAA,3.42%,101.82864067017388,100.0468,104.34821398036055
4006,160062.SH,AAA,3.42%,101.82864067017388,100.0468,104.34821398036055
4007,160063.SH,AAA,3.42%,101.82864067017388,100.0468,104.34821398036055
4008,157808.SH,AAA,3.42%,101.97313658312908,100.1687,104.49628519436385
4009,157811.SH,AAA,3.42%,101.97313658312908,100.1687,104.49628519436385
4010,157814.SH,AAA,3.42%,101.97313658312908,100.1687,104.49628519436385
4011,157818.SH,AAA,3.42%,101.97313658312908,100.1687,104.49628519436385
4012,160038.SH,AAA,3.42%,102.01876946328102,100.2155,104.54304718108287
4013,160039.SH,AAA,3.42%,102.01876946328102,100.2155,104.54304718108287
4014,160041.SH,AAA,3.42%,102.01876946328102,100.2155,104.54304718108287
4015,160028.SH,AAA,3.42%,102.0974552243472,100.2905,104.62367988499508
4016,160203.SH,AAA,3.41%,102.17763542032837,100.6166,104.70584400102537
4017,130738.SH,AAA,3.41%,101.41048114801077,100.7007,103.91970782522161
4018,130742.SH,AAA,3.41%,101.41048114801077,100.7007,103.91970782522161
4019,160979.SH,AAA,3.41%,102.32662877661421,101.2986,104.85852393980335
4020,127918.SH,AAA,3.41%,102.98689774204338,101.2853,105.53513011696283
4021,147388.SH,AAA,3.41%,102.896727742203,101.691,105.44272901668272
4022,188568.SH,AAA,3.41%,103.47718521619763,101.9703,106.03754890531384
4023,160053.SH,AAA,3.41%,103.37257050515964,101.7564,105.93034568448088
4024,188194.SH,AAA,3.41%,103.89611400966243,102.3643,106.46684336604018
4025,173308.SH,AAA,3.41%,101.7030331835888,100.71,104.2194985541165
4026,173611.SH,AAA,3.41%,101.77727453225096,100.7754,104.29557687633904
4027,173612.SH,AAA,3.41%,101.77727453225096,100.7754,104.29557687633904
4028,173618.SH,AAA,3.41%,101.77727453225096,100.7754,104.29557687633904
4029,173619.SH,AAA,3.41%,101.77727453225096,100.7754,104.29557687633904
4030,173620.SH,AAA,3.41%,101.77727453225096,100.7754,104.29557687633904
4031,173621.SH,AAA,3.41%,101.77727453225096,100.7754,104.29557687633904
4032,157714.SH,AAA,3.41%,104.06889117353751,102.5505,106.64389560152424
4033,157715.SH,AAA,3.41%,104.06889117353751,102.5505,106.64389560152424
4034,157716.SH,AAA,3.41%,104.06889117353751,102.5505,106.64389560152424
4035,173630.SH,AAA,3.41%,101.85145445827285,100.8408,104.3715922561245
4036,173631.SH,AAA,3.41%,101.85145445827285,100.8408,104.3715922561245
4037,173637.SH,AAA,3.41%,101.85145445827285,100.8408,104.3715922561245
4038,173217.SH,AAA,3.41%,102.05253689391584,101.0277,104.57765012829162
4039,173218.SH,AAA,3.41%,102.05253689391584,101.0277,104.57765012829162
4040,173185.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4041,173188.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4042,173192.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4043,173195.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4044,173198.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4045,173203.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4046,173206.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4047,173209.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4048,173211.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4049,173212.SH,AAA,3.41%,102.07360380116353,101.0464,104.59923829966382
4050,173586.SH,AAA,3.41%,103.48938591002315,102.7747,106.05005148417216
4051,157348.SH,AAA,3.41%,104.32505149519962,102.8401,106.90639416658567
4052,157352.SH,AAA,3.41%,104.32505149519962,102.8401,106.90639416658567
4053,157353.SH,AAA,3.41%,104.32505149519962,102.8401,106.90639416658567
4054,163321.SH,AAA,3.41%,104.7925750693982,102.6242,107.3854858017117
4055,157646.SH,AAA,3.41%,104.90776084190776,102.9429,107.50352164661956
4056,157253.SH,AAA,3.41%,104.97003296473613,102.9989,107.56733458524997
4057,157255.SH,AAA,3.41%,104.97003296473613,102.9989,107.56733458524997
4058,157256.SH,AAA,3.41%,104.97003296473613,102.9989,107.56733458524997
4059,157257.SH,AAA,3.41%,104.97003296473613,102.9989,107.56733458524997
4060,157260.SH,AAA,3.41%,104.97003296473613,102.9989,107.56733458524997
4061,157607.SH,AAA,3.41%,103.4903826209275,101.5135,106.05107285696118
4062,157609.SH,AAA,3.41%,103.4903826209275,101.5135,106.05107285696118
4063,157610.SH,AAA,3.41%,103.4903826209275,101.5135,106.05107285696118
4064,157611.SH,AAA,3.41%,103.4903826209275,101.5135,106.05107285696118
4065,157613.SH,AAA,3.41%,103.4903826209275,101.5135,106.05107285696118
4066,157615.SH,AAA,3.41%,103.4903826209275,101.5135,106.05107285696118
4067,157905.SH,AAA,3.41%,101.8344368254408,100.1121,104.35415355144858
4068,173108.SH,AAA,3.41%,100.86425267082512,100.1121,103.35996387062879
4069,173109.SH,AAA,3.41%,100.86425267082512,100.1121,103.35996387062879
4070,157829.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4071,157832.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4072,157883.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4073,157885.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4074,157886.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4075,157887.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4076,157888.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4077,157889.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4078,160048.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4079,160050.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4080,160051.SH,AAA,3.41%,101.86919634605368,100.1401,104.38977313618325
4081,157843.SH,AAA,3.41%,101.87085499791004,100.1495,104.39147282850641
4082,157876.SH,AAA,3.41%,101.87085499791004,100.1495,104.39147282850641
4083,157877.SH,AAA,3.41%,101.87085499791004,100.1495,104.39147282850641
4084,157860.SH,AAA,3.41%,101.87258839145811,100.1588,104.39324911187497
4085,157862.SH,AAA,3.41%,101.87258839145811,100.1588,104.39324911187497
4086,163124.SH,AAA,3.41%,101.06865620490701,101.0242,103.56942501606238
4087,185154.SH,AAA,3.40%,102.23401527599701,100.4751,104.76361887855269
4088,185071.SH,AAA,3.40%,102.39499186374054,100.6614,104.92857855309158
4089,185058.SH,AAA,3.40%,102.43447390760302,100.7079,104.9690375117326
4090,188985.SH,AAA,3.40%,102.49115616095345,100.7732,105.02712226924848
4091,130703.SH,AAA,3.40%,101.4803286160423,100.7825,103.99128354784908
4092,188936.SH,AAA,3.40%,102.52352980940611,101.2504,105.06029694754949
4093,188997.SH,AAA,3.40%,102.55591329898236,100.8477,105.09348171047567
4094,188967.SH,AAA,3.40%,102.4460655902874,100.8756,104.9809160105241
4095,197384.SH,AAA,3.40%,102.32627887285506,101.0526,104.85816537828183
4096,130554.SH,AAA,3.40%,101.7291534429723,101.1085,104.24626511406892
4097,130557.SH,AAA,3.40%,101.7291534429723,101.1085,104.24626511406892
4098,197243.SH,AAA,3.40%,102.9147670150995,101.2575,105.46121464013665
4099,160983.SH,AAA,3.40%,102.23880622108828,101.2855,104.76852836728064
4100,171865.SH,AAA,3.40%,102.23880622108828,101.2855,104.76852836728064
4101,197061.SH,AAA,3.40%,102.55386328286016,101.3134,105.09138097025587
4102,155511.SH,AAA,3.40%,102.14660094729092,102.1081,104.67404163371529
4103,188522.SH,AAA,3.40%,103.28666523532354,101.686,105.84231483756098
4104,188453.SH,AAA,3.40%,103.4272690690562,99.8444,105.9863976695838
4105,188427.SH,AAA,3.40%,103.65078451942513,101.8816,106.21544362256434
4106,152956.SH,AAA,3.40%,103.49046417567425,102.5789,106.05115642963885
4107,166973.SH,AAA,3.40%,103.3345177211134,102.2263,105.89135135021428
4108,188239.SH,AAA,3.40%,103.77060417201884,102.2356,106.3382280048915
4109,188202.SH,AAA,3.40%,103.80959141122412,103.0722,106.37817991579125
4110,188217.SH,AAA,3.40%,103.80959141122412,102.2822,106.37817991579125
4111,188215.SH,AAA,3.40%,103.81879506392224,103.3115,106.38761129693141
4112,163599.SH,AAA,3.40%,103.42945972536977,101.9981,105.98864252989286
4113,163580.SH,AA+,3.40%,103.4837671076697,102.4033,106.04429365428821
4114,130739.SH,AAA,3.40%,102.67120179505868,100.6986,105.21162282066696
4115,188166.SH,AAA,3.40%,103.92458126890874,103.2626,106.49601499830118
4116,157710.SH,AAA,3.40%,104.00685214962951,102.5058,106.58032152944315
4117,157365.SH,AAA,3.40%,104.0048209705057,102.5244,106.57824009231064
4118,157367.SH,AAA,3.40%,104.0048209705057,102.5244,106.57824009231064
4119,173246.SH,AAA,3.40%,101.74406958792322,100.8197,104.26155033318662
4120,173248.SH,AAA,3.40%,101.74406958792322,100.8197,104.26155033318662
4121,173253.SH,AAA,3.40%,101.74406958792322,100.8197,104.26155033318662
4122,173254.SH,AAA,3.40%,101.74406958792322,100.8197,104.26155033318662
4123,173642.SH,AAA,3.40%,101.75462613355698,100.829,104.2723680822544
4124,188098.SH,AAA,3.40%,104.04904138673596,102.6723,106.62355466613513
4125,173239.SH,AAA,3.40%,103.19824691433705,103.941,105.75170875839345
