wind_code,date,i_weight
601939.SH,2015-05-29,0.52
601958.SH,2015-05-29,0.12
601988.SH,2015-05-29,0.86
601989.SH,2015-05-29,1.11
601992.SH,2015-05-29,0.11
601998.SH,2015-05-29,0.2
603000.SH,2015-05-29,0.17
603288.SH,2015-05-29,0.08
603993.SH,2015-05-29,0.03
000046.SZ,2015-06-15,
000539.SZ,2015-06-15,
000712.SZ,2015-06-15,
002736.SZ,2015-06-15,
300002.SZ,2015-06-15,
300059.SZ,2015-06-15,
300104.SZ,2015-06-15,
600005.SH,2015-06-15,
600317.SH,2015-06-15,
600717.SH,2015-06-15,
600958.SH,2015-06-15,
601021.SH,2015-06-15,
601099.SH,2015-06-15,
601106.SH,2015-06-15,
601788.SH,2015-06-15,
601919.SH,2015-06-15,
601969.SH,2015-06-15,
601991.SH,2015-06-15,
000001.SZ,2015-04-30,1.0
000002.SZ,2015-04-30,1.24
000009.SZ,2015-04-30,0.25
000024.SZ,2015-04-30,0.29
000027.SZ,2015-04-30,0.1
000039.SZ,2015-04-30,0.19
000060.SZ,2015-04-30,0.21
000061.SZ,2015-04-30,0.23
000063.SZ,2015-04-30,0.54
000069.SZ,2015-04-30,0.33
000100.SZ,2015-04-30,0.46
000156.SZ,2015-04-30,0.03
000157.SZ,2015-04-30,0.3
000166.SZ,2015-04-30,0.71
000333.SZ,2015-04-30,0.68
000338.SZ,2015-04-30,0.29
000400.SZ,2015-04-30,0.15
000401.SZ,2015-04-30,0.1
000402.SZ,2015-04-30,0.29
000413.SZ,2015-04-30,0.17
000423.SZ,2015-04-30,0.24
000425.SZ,2015-04-30,0.18
000503.SZ,2015-04-30,0.32
000536.SZ,2015-04-30,0.06
000538.SZ,2015-04-30,0.32
000559.SZ,2015-04-30,0.15
000568.SZ,2015-04-30,0.16
000581.SZ,2015-04-30,0.19
000598.SZ,2015-04-30,0.17
000623.SZ,2015-04-30,0.25
000625.SZ,2015-04-30,0.5
000629.SZ,2015-04-30,0.2
000630.SZ,2015-04-30,0.11
000651.SZ,2015-04-30,1.2
000686.SZ,2015-04-30,0.25
000709.SZ,2015-04-30,0.2
000725.SZ,2015-04-30,0.4
000728.SZ,2015-04-30,0.31
000729.SZ,2015-04-30,0.13
000750.SZ,2015-04-30,0.15
000768.SZ,2015-04-30,0.4
000776.SZ,2015-04-30,0.73
000778.SZ,2015-04-30,0.15
000783.SZ,2015-04-30,0.51
000792.SZ,2015-04-30,0.16
000793.SZ,2015-04-30,0.16
000800.SZ,2015-04-30,0.17
000825.SZ,2015-04-30,0.15
000826.SZ,2015-04-30,0.17
000831.SZ,2015-04-30,0.19
000839.SZ,2015-04-30,0.16
000858.SZ,2015-04-30,0.43
000869.SZ,2015-04-30,0.05
000876.SZ,2015-04-30,0.12
000878.SZ,2015-04-30,0.11
000883.SZ,2015-04-30,0.12
000895.SZ,2015-04-30,0.22
000898.SZ,2015-04-30,0.12
000917.SZ,2015-04-30,0.18
000937.SZ,2015-04-30,0.07
000960.SZ,2015-04-30,0.16
000963.SZ,2015-04-30,0.13
000970.SZ,2015-04-30,0.18
000983.SZ,2015-04-30,0.13
000999.SZ,2015-04-30,0.1
002001.SZ,2015-04-30,0.09
002007.SZ,2015-04-30,0.14
002008.SZ,2015-04-30,0.2
002024.SZ,2015-04-30,0.51
002038.SZ,2015-04-30,0.13
002051.SZ,2015-04-30,0.1
002065.SZ,2015-04-30,0.24
002081.SZ,2015-04-30,0.23
002129.SZ,2015-04-30,0.19
002142.SZ,2015-04-30,0.17
002146.SZ,2015-04-30,0.12
002153.SZ,2015-04-30,0.14
002202.SZ,2015-04-30,0.27
002230.SZ,2015-04-30,0.36
002236.SZ,2015-04-30,0.19
002241.SZ,2015-04-30,0.22
002252.SZ,2015-04-30,0.15
002292.SZ,2015-04-30,0.1
002294.SZ,2015-04-30,0.09
002304.SZ,2015-04-30,0.26
002310.SZ,2015-04-30,0.1
002344.SZ,2015-04-30,0.12
002353.SZ,2015-04-30,0.16
002375.SZ,2015-04-30,0.1
002385.SZ,2015-04-30,0.17
002399.SZ,2015-04-30,0.08
002400.SZ,2015-04-30,0.15
002410.SZ,2015-04-30,0.13
002415.SZ,2015-04-30,0.34
002416.SZ,2015-04-30,0.03
002422.SZ,2015-04-30,0.12
002429.SZ,2015-04-30,0.07
002450.SZ,2015-04-30,0.31
002456.SZ,2015-04-30,0.16
002465.SZ,2015-04-30,0.21
002470.SZ,2015-04-30,0.12
002475.SZ,2015-04-30,0.09
002500.SZ,2015-04-30,0.19
002570.SZ,2015-04-30,0.11
002594.SZ,2015-04-30,0.25
002603.SZ,2015-04-30,0.09
002653.SZ,2015-04-30,0.05
002673.SZ,2015-04-30,0.23
300015.SZ,2015-04-30,0.09
300017.SZ,2015-04-30,0.21
300024.SZ,2015-04-30,0.27
300027.SZ,2015-04-30,0.26
300058.SZ,2015-04-30,0.15
300070.SZ,2015-04-30,0.23
300124.SZ,2015-04-30,0.18
300133.SZ,2015-04-30,0.08
300146.SZ,2015-04-30,0.11
300251.SZ,2015-04-30,0.13
600000.SH,2015-04-30,1.77
600008.SH,2015-04-30,0.13
600009.SH,2015-04-30,0.23
600010.SH,2015-04-30,0.47
600011.SH,2015-04-30,0.41
600015.SH,2015-04-30,0.63
600016.SH,2015-04-30,2.52
600018.SH,2015-04-30,0.22
600019.SH,2015-04-30,0.39
600023.SH,2015-04-30,0.07
600027.SH,2015-04-30,0.16
600028.SH,2015-04-30,0.45
600029.SH,2015-04-30,0.33
600030.SH,2015-04-30,2.36
600031.SH,2015-04-30,0.28
600036.SH,2015-04-30,2.63
600038.SH,2015-04-30,0.08
600048.SH,2015-04-30,0.84
600050.SH,2015-04-30,0.71
600058.SH,2015-04-30,0.09
600060.SH,2015-04-30,0.19
600066.SH,2015-04-30,0.24
600068.SH,2015-04-30,0.28
600079.SH,2015-04-30,0.15
600085.SH,2015-04-30,0.18
600089.SH,2015-04-30,0.4
600100.SH,2015-04-30,0.32
600104.SH,2015-04-30,0.78
600108.SH,2015-04-30,0.15
600109.SH,2015-04-30,0.43
600111.SH,2015-04-30,0.41
600115.SH,2015-04-30,0.2
600118.SH,2015-04-30,0.25
600143.SH,2015-04-30,0.13
600150.SH,2015-04-30,0.34
600153.SH,2015-04-30,0.23
600157.SH,2015-04-30,0.17
600166.SH,2015-04-30,0.12
600170.SH,2015-04-30,0.15
600177.SH,2015-04-30,0.3
600188.SH,2015-04-30,0.05
600196.SH,2015-04-30,0.28
600208.SH,2015-04-30,0.19
600221.SH,2015-04-30,0.31
600252.SH,2015-04-30,0.22
600256.SH,2015-04-30,0.29
600267.SH,2015-04-30,0.09
600271.SH,2015-04-30,0.29
600276.SH,2015-04-30,0.37
600277.SH,2015-04-30,0.08
600309.SH,2015-04-30,0.23
600315.SH,2015-04-30,0.22
600316.SH,2015-04-30,0.14
600332.SH,2015-04-30,0.17
600340.SH,2015-04-30,0.29
600348.SH,2015-04-30,0.12
600352.SH,2015-04-30,0.3
600362.SH,2015-04-30,0.17
600369.SH,2015-04-30,0.24
600372.SH,2015-04-30,0.17
600373.SH,2015-04-30,0.1
600383.SH,2015-04-30,0.52
600395.SH,2015-04-30,0.06
600398.SH,2015-04-30,0.08
600406.SH,2015-04-30,0.3
600415.SH,2015-04-30,0.29
600436.SH,2015-04-30,0.1
600485.SH,2015-04-30,0.06
600489.SH,2015-04-30,0.21
600497.SH,2015-04-30,0.15
600498.SH,2015-04-30,0.12
600516.SH,2015-04-30,0.12
600518.SH,2015-04-30,0.52
600519.SH,2015-04-30,1.01
600535.SH,2015-04-30,0.26
600547.SH,2015-04-30,0.2
600549.SH,2015-04-30,0.12
600570.SH,2015-04-30,0.54
600578.SH,2015-04-30,0.1
600583.SH,2015-04-30,0.22
600585.SH,2015-04-30,0.42
600588.SH,2015-04-30,0.25
600597.SH,2015-04-30,0.11
600600.SH,2015-04-30,0.13
600633.SH,2015-04-30,0.13
600637.SH,2015-04-30,0.41
600642.SH,2015-04-30,0.21
600648.SH,2015-04-30,0.09
600649.SH,2015-04-30,0.09
600655.SH,2015-04-30,0.18
600660.SH,2015-04-30,0.19
600663.SH,2015-04-30,0.15
600664.SH,2015-04-30,0.09
600674.SH,2015-04-30,0.24
600688.SH,2015-04-30,0.19
600690.SH,2015-04-30,0.36
600703.SH,2015-04-30,0.23
600705.SH,2015-04-30,0.35
600718.SH,2015-04-30,0.2
600739.SH,2015-04-30,0.32
600741.SH,2015-04-30,0.19
600783.SH,2015-04-30,0.08
600795.SH,2015-04-30,0.52
600804.SH,2015-04-30,0.33
600809.SH,2015-04-30,0.05
600827.SH,2015-04-30,0.14
600837.SH,2015-04-30,2.02
600839.SH,2015-04-30,0.26
600863.SH,2015-04-30,0.15
600867.SH,2015-04-30,0.19
600873.SH,2015-04-30,0.15
600875.SH,2015-04-30,0.24
600880.SH,2015-04-30,0.08
600886.SH,2015-04-30,0.37
600887.SH,2015-04-30,0.98
600893.SH,2015-04-30,0.27
600900.SH,2015-04-30,0.57
600998.SH,2015-04-30,0.08
600999.SH,2015-04-30,0.75
601006.SH,2015-04-30,0.73
601009.SH,2015-04-30,0.27
601018.SH,2015-04-30,0.31
601088.SH,2015-04-30,0.39
601098.SH,2015-04-30,0.15
601111.SH,2015-04-30,0.19
601117.SH,2015-04-30,0.23
601118.SH,2015-04-30,0.12
601158.SH,2015-04-30,0.06
601166.SH,2015-04-30,1.94
601168.SH,2015-04-30,0.2
601169.SH,2015-04-30,0.72
601179.SH,2015-04-30,0.21
601186.SH,2015-04-30,0.68
601216.SH,2015-04-30,0.13
601225.SH,2015-04-30,0.04
601231.SH,2015-04-30,0.04
601258.SH,2015-04-30,0.11
601288.SH,2015-04-30,0.92
601318.SH,2015-04-30,4.01
601328.SH,2015-04-30,0.95
601333.SH,2015-04-30,0.21
601336.SH,2015-04-30,0.39
601377.SH,2015-04-30,0.55
601390.SH,2015-04-30,1.27
601398.SH,2015-04-30,0.88
601555.SH,2015-04-30,0.31
601600.SH,2015-04-30,0.32
601601.SH,2015-04-30,0.96
601607.SH,2015-04-30,0.22
601618.SH,2015-04-30,0.47
601628.SH,2015-04-30,0.55
601633.SH,2015-04-30,0.18
601668.SH,2015-04-30,1.43
601669.SH,2015-04-30,0.46
601688.SH,2015-04-30,0.71
601699.SH,2015-04-30,0.11
601727.SH,2015-04-30,0.31
601766.SH,2015-04-30,1.31
601800.SH,2015-04-30,0.27
601808.SH,2015-04-30,0.14
601818.SH,2015-04-30,0.97
601857.SH,2015-04-30,0.57
601866.SH,2015-04-30,0.31
601888.SH,2015-04-30,0.18
601898.SH,2015-04-30,0.15
601899.SH,2015-04-30,0.36
601901.SH,2015-04-30,0.54
601928.SH,2015-04-30,0.12
601929.SH,2015-04-30,0.12
601933.SH,2015-04-30,0.2
601939.SH,2015-04-30,0.57
601958.SH,2015-04-30,0.13
601988.SH,2015-04-30,0.98
601989.SH,2015-04-30,0.93
601992.SH,2015-04-30,0.12
601998.SH,2015-04-30,0.22
603000.SH,2015-04-30,0.15
603288.SH,2015-04-30,0.08
603699.SH,2015-04-30,0.02
603993.SH,2015-04-30,0.04
000738.SZ,2015-05-21,
300003.SZ,2015-05-21,
000001.SZ,2014-12-31,1.07
000002.SZ,2014-12-31,1.6
000009.SZ,2014-12-31,0.23
000024.SZ,2014-12-31,0.32
000027.SZ,2014-12-31,0.11
000039.SZ,2014-12-31,0.22
000060.SZ,2014-12-31,0.16
000061.SZ,2014-12-31,0.21
000063.SZ,2014-12-31,0.42
000069.SZ,2014-12-31,0.36
000100.SZ,2014-12-31,0.34
000156.SZ,2014-12-31,0.02
000157.SZ,2014-12-31,0.37
000333.SZ,2014-12-31,0.69
000338.SZ,2014-12-31,0.34
000400.SZ,2014-12-31,0.15
000401.SZ,2014-12-31,0.08
000402.SZ,2014-12-31,0.35
000413.SZ,2014-12-31,0.15
000423.SZ,2014-12-31,0.23
000425.SZ,2014-12-31,0.18
000503.SZ,2014-12-31,0.27
000536.SZ,2014-12-31,0.06
000538.SZ,2014-12-31,0.39
000559.SZ,2014-12-31,0.13
000568.SZ,2014-12-31,0.17
000581.SZ,2014-12-31,0.19
000598.SZ,2014-12-31,0.16
000623.SZ,2014-12-31,0.3
000625.SZ,2014-12-31,0.44
000629.SZ,2014-12-31,0.18
000630.SZ,2014-12-31,0.14
000651.SZ,2014-12-31,1.06
000686.SZ,2014-12-31,0.28
000709.SZ,2014-12-31,0.19
000725.SZ,2014-12-31,0.41
000728.SZ,2014-12-31,0.36
000729.SZ,2014-12-31,0.13
000750.SZ,2014-12-31,0.19
000768.SZ,2014-12-31,0.3
000776.SZ,2014-12-31,0.91
000778.SZ,2014-12-31,0.16
000783.SZ,2014-12-31,0.66
000792.SZ,2014-12-31,0.16
000793.SZ,2014-12-31,0.16
000800.SZ,2014-12-31,0.15
000825.SZ,2014-12-31,0.14
000826.SZ,2014-12-31,0.16
000831.SZ,2014-12-31,0.21
000839.SZ,2014-12-31,0.13
000858.SZ,2014-12-31,0.48
000869.SZ,2014-12-31,0.06
000876.SZ,2014-12-31,0.1
000878.SZ,2014-12-31,0.12
000883.SZ,2014-12-31,0.16
000895.SZ,2014-12-31,0.25
000898.SZ,2014-12-31,0.13
000917.SZ,2014-12-31,0.14
000937.SZ,2014-12-31,0.08
000960.SZ,2014-12-31,0.17
000963.SZ,2014-12-31,0.14
000970.SZ,2014-12-31,0.15
000983.SZ,2014-12-31,0.15
000999.SZ,2014-12-31,0.11
002001.SZ,2014-12-31,0.1
002007.SZ,2014-12-31,0.11
002008.SZ,2014-12-31,0.16
002024.SZ,2014-12-31,0.47
002038.SZ,2014-12-31,0.13
002051.SZ,2014-12-31,0.1
002065.SZ,2014-12-31,0.16
002081.SZ,2014-12-31,0.18
002129.SZ,2014-12-31,0.1
002142.SZ,2014-12-31,0.18
002146.SZ,2014-12-31,0.11
002153.SZ,2014-12-31,0.1
002202.SZ,2014-12-31,0.26
002230.SZ,2014-12-31,0.18
002236.SZ,2014-12-31,0.15
002241.SZ,2014-12-31,0.22
002252.SZ,2014-12-31,0.15
002292.SZ,2014-12-31,0.07
002294.SZ,2014-12-31,0.08
002304.SZ,2014-12-31,0.3
002310.SZ,2014-12-31,0.09
002344.SZ,2014-12-31,0.11
002353.SZ,2014-12-31,0.17
002375.SZ,2014-12-31,0.08
002385.SZ,2014-12-31,0.13
002399.SZ,2014-12-31,0.07
002400.SZ,2014-12-31,0.12
002410.SZ,2014-12-31,0.1
002415.SZ,2014-12-31,0.32
002416.SZ,2014-12-31,0.03
002422.SZ,2014-12-31,0.13
002429.SZ,2014-12-31,0.06
002450.SZ,2014-12-31,0.26
002456.SZ,2014-12-31,0.14
002465.SZ,2014-12-31,0.18
002470.SZ,2014-12-31,0.1
002475.SZ,2014-12-31,0.08
002500.SZ,2014-12-31,0.19
002570.SZ,2014-12-31,0.12
002594.SZ,2014-12-31,0.21
002603.SZ,2014-12-31,0.08
002653.SZ,2014-12-31,0.04
002673.SZ,2014-12-31,0.21
300015.SZ,2014-12-31,0.09
300017.SZ,2014-12-31,0.13
300024.SZ,2014-12-31,0.25
300027.SZ,2014-12-31,0.27
300058.SZ,2014-12-31,0.15
300070.SZ,2014-12-31,0.22
300124.SZ,2014-12-31,0.16
300133.SZ,2014-12-31,0.08
300146.SZ,2014-12-31,0.08
300251.SZ,2014-12-31,0.11
600000.SH,2014-12-31,2.09
600008.SH,2014-12-31,0.15
600009.SH,2014-12-31,0.22
600010.SH,2014-12-31,0.39
600011.SH,2014-12-31,0.44
600015.SH,2014-12-31,0.71
600016.SH,2014-12-31,3.5
600018.SH,2014-12-31,0.35
600019.SH,2014-12-31,0.41
600023.SH,2014-12-31,0.07
600027.SH,2014-12-31,0.18
600028.SH,2014-12-31,0.43
600029.SH,2014-12-31,0.22
600030.SH,2014-12-31,3.17
600031.SH,2014-12-31,0.36
600036.SH,2014-12-31,3.25
600038.SH,2014-12-31,0.08
600048.SH,2014-12-31,0.83
600050.SH,2014-12-31,0.5
600058.SH,2014-12-31,0.09
600060.SH,2014-12-31,0.11
600066.SH,2014-12-31,0.24
600068.SH,2014-12-31,0.26
600079.SH,2014-12-31,0.16
600085.SH,2014-12-31,0.17
600089.SH,2014-12-31,0.38
600100.SH,2014-12-31,0.24
600104.SH,2014-12-31,0.84
600108.SH,2014-12-31,0.17
600109.SH,2014-12-31,0.37
600111.SH,2014-12-31,0.45
600115.SH,2014-12-31,0.16
600118.SH,2014-12-31,0.2
600143.SH,2014-12-31,0.13
600150.SH,2014-12-31,0.3
600153.SH,2014-12-31,0.21
600157.SH,2014-12-31,0.11
600166.SH,2014-12-31,0.13
600170.SH,2014-12-31,0.14
600177.SH,2014-12-31,0.21
600188.SH,2014-12-31,0.09
600196.SH,2014-12-31,0.29
600208.SH,2014-12-31,0.21
600221.SH,2014-12-31,0.24
600252.SH,2014-12-31,0.18
600256.SH,2014-12-31,0.31
600267.SH,2014-12-31,0.1
600271.SH,2014-12-31,0.2
600276.SH,2014-12-31,0.33
600277.SH,2014-12-31,0.09
600309.SH,2014-12-31,0.28
600315.SH,2014-12-31,0.22
600316.SH,2014-12-31,0.14
600332.SH,2014-12-31,0.17
600340.SH,2014-12-31,0.27
600348.SH,2014-12-31,0.13
600352.SH,2014-12-31,0.29
600362.SH,2014-12-31,0.18
600369.SH,2014-12-31,0.3
600372.SH,2014-12-31,0.17
600373.SH,2014-12-31,0.08
600383.SH,2014-12-31,0.61
600395.SH,2014-12-31,0.07
600398.SH,2014-12-31,0.11
600406.SH,2014-12-31,0.25
600415.SH,2014-12-31,0.21
600436.SH,2014-12-31,0.08
600485.SH,2014-12-31,0.07
600489.SH,2014-12-31,0.19
600497.SH,2014-12-31,0.14
600498.SH,2014-12-31,0.09
600516.SH,2014-12-31,0.12
600518.SH,2014-12-31,0.29
600519.SH,2014-12-31,1.03
600535.SH,2014-12-31,0.3
600547.SH,2014-12-31,0.17
600549.SH,2014-12-31,0.13
600570.SH,2014-12-31,0.32
600578.SH,2014-12-31,0.1
600583.SH,2014-12-31,0.22
600585.SH,2014-12-31,0.52
600588.SH,2014-12-31,0.16
600597.SH,2014-12-31,0.13
600600.SH,2014-12-31,0.17
600633.SH,2014-12-31,0.13
600637.SH,2014-12-31,0.3
600642.SH,2014-12-31,0.17
600648.SH,2014-12-31,0.11
600649.SH,2014-12-31,0.13
600655.SH,2014-12-31,0.14
600660.SH,2014-12-31,0.2
600663.SH,2014-12-31,0.18
600664.SH,2014-12-31,0.1
600674.SH,2014-12-31,0.27
600688.SH,2014-12-31,0.11
600690.SH,2014-12-31,0.34
600703.SH,2014-12-31,0.2
600705.SH,2014-12-31,0.32
600718.SH,2014-12-31,0.16
600739.SH,2014-12-31,0.36
600741.SH,2014-12-31,0.19
600783.SH,2014-12-31,0.07
600795.SH,2014-12-31,0.52
600804.SH,2014-12-31,0.24
600809.SH,2014-12-31,0.07
600827.SH,2014-12-31,0.16
600832.SH,2014-12-31,0.26
600837.SH,2014-12-31,2.31
600839.SH,2014-12-31,0.2
600863.SH,2014-12-31,0.16
600867.SH,2014-12-31,0.13
600873.SH,2014-12-31,0.13
600875.SH,2014-12-31,0.16
600880.SH,2014-12-31,0.08
600886.SH,2014-12-31,0.46
600887.SH,2014-12-31,1.04
600893.SH,2014-12-31,0.2
600900.SH,2014-12-31,0.63
600998.SH,2014-12-31,0.07
600999.SH,2014-12-31,0.78
601006.SH,2014-12-31,0.75
601009.SH,2014-12-31,0.31
601018.SH,2014-12-31,0.21
601088.SH,2014-12-31,0.79
601098.SH,2014-12-31,0.14
601111.SH,2014-12-31,0.16
601117.SH,2014-12-31,0.22
601118.SH,2014-12-31,0.12
601158.SH,2014-12-31,0.1
601166.SH,2014-12-31,2.24
601168.SH,2014-12-31,0.21
601169.SH,2014-12-31,0.82
601179.SH,2014-12-31,0.19
601186.SH,2014-12-31,0.56
601216.SH,2014-12-31,0.08
601225.SH,2014-12-31,0.04
601231.SH,2014-12-31,0.04
601258.SH,2014-12-31,0.09
601288.SH,2014-12-31,1.14
601299.SH,2014-12-31,0.34
601318.SH,2014-12-31,4.25
601328.SH,2014-12-31,1.27
601333.SH,2014-12-31,0.18
601336.SH,2014-12-31,0.49
601377.SH,2014-12-31,0.65
601390.SH,2014-12-31,0.76
601398.SH,2014-12-31,1.0
601555.SH,2014-12-31,0.36
601600.SH,2014-12-31,0.28
601601.SH,2014-12-31,1.21
601607.SH,2014-12-31,0.19
601618.SH,2014-12-31,0.29
601628.SH,2014-12-31,0.61
601633.SH,2014-12-31,0.2
601668.SH,2014-12-31,1.3
601669.SH,2014-12-31,0.29
601688.SH,2014-12-31,0.81
601699.SH,2014-12-31,0.13
601727.SH,2014-12-31,0.19
601766.SH,2014-12-31,0.36
601800.SH,2014-12-31,0.39
601808.SH,2014-12-31,0.15
601818.SH,2014-12-31,1.15
601857.SH,2014-12-31,0.5
601866.SH,2014-12-31,0.19
601888.SH,2014-12-31,0.21
601898.SH,2014-12-31,0.15
601899.SH,2014-12-31,0.32
601901.SH,2014-12-31,0.69
601928.SH,2014-12-31,0.1
601929.SH,2014-12-31,0.12
601933.SH,2014-12-31,0.2
601939.SH,2014-12-31,0.77
601958.SH,2014-12-31,0.11
601988.SH,2014-12-31,0.33
601989.SH,2014-12-31,0.8
601992.SH,2014-12-31,0.13
601998.SH,2014-12-31,0.29
603000.SH,2014-12-31,0.14
603288.SH,2014-12-31,0.07
603699.SH,2014-12-31,0.03
603993.SH,2014-12-31,0.03
000166.SZ,2015-01-26,
000001.SZ,2014-12-01,1.07
000002.SZ,2014-12-01,1.58
000009.SZ,2014-12-01,0.3
000024.SZ,2014-12-01,0.27
000027.SZ,2014-12-01,0.11
000039.SZ,2014-12-01,0.23
000060.SZ,2014-12-01,0.18
000061.SZ,2014-12-01,0.24
000063.SZ,2014-12-01,0.47
000069.SZ,2014-12-01,0.35
000100.SZ,2014-12-01,0.39
000156.SZ,2014-12-01,0.03
000157.SZ,2014-12-01,0.35
000333.SZ,2014-12-01,0.6
000338.SZ,2014-12-01,0.36
000400.SZ,2014-12-01,0.18
000401.SZ,2014-12-01,0.09
000402.SZ,2014-12-01,0.28
000413.SZ,2014-12-01,0.09
000423.SZ,2014-12-01,0.29
000425.SZ,2014-12-01,0.2
000503.SZ,2014-12-01,0.32
000536.SZ,2014-12-01,0.09
000538.SZ,2014-12-01,0.46
000562.SZ,2014-12-01,0.42
000568.SZ,2014-12-01,0.2
000581.SZ,2014-12-01,0.24
000598.SZ,2014-12-01,0.17
000623.SZ,2014-12-01,0.32
000625.SZ,2014-12-01,0.43
000629.SZ,2014-12-01,0.21
000630.SZ,2014-12-01,0.14
000651.SZ,2014-12-01,1.17
000686.SZ,2014-12-01,0.22
000709.SZ,2014-12-01,0.19
000725.SZ,2014-12-01,0.43
000728.SZ,2014-12-01,0.32
000729.SZ,2014-12-01,0.16
000750.SZ,2014-12-01,0.16
000768.SZ,2014-12-01,0.3
000776.SZ,2014-12-01,0.83
000778.SZ,2014-12-01,0.17
000783.SZ,2014-12-01,0.5
000792.SZ,2014-12-01,0.21
000793.SZ,2014-12-01,0.21
000800.SZ,2014-12-01,0.15
000826.SZ,2014-12-01,0.19
000831.SZ,2014-12-01,0.22
000839.SZ,2014-12-01,0.14
000858.SZ,2014-12-01,0.55
000869.SZ,2014-12-01,0.06
000876.SZ,2014-12-01,0.14
000878.SZ,2014-12-01,0.13
000883.SZ,2014-12-01,0.21
000895.SZ,2014-12-01,0.3
000917.SZ,2014-12-01,0.19
000937.SZ,2014-12-01,0.1
000960.SZ,2014-12-01,0.12
000963.SZ,2014-12-01,0.18
000970.SZ,2014-12-01,0.21
000983.SZ,2014-12-01,0.17
000999.SZ,2014-12-01,0.13
002001.SZ,2014-12-01,0.13
002007.SZ,2014-12-01,0.16
002008.SZ,2014-12-01,0.22
002024.SZ,2014-12-01,0.56
002038.SZ,2014-12-01,0.18
002051.SZ,2014-12-01,0.12
002065.SZ,2014-12-01,0.19
002081.SZ,2014-12-01,0.25
002129.SZ,2014-12-01,0.14
002142.SZ,2014-12-01,0.26
002146.SZ,2014-12-01,0.11
002202.SZ,2014-12-01,0.28
002230.SZ,2014-12-01,0.26
002236.SZ,2014-12-01,0.22
002241.SZ,2014-12-01,0.31
002252.SZ,2014-12-01,0.17
002292.SZ,2014-12-01,0.09
002294.SZ,2014-12-01,0.11
002304.SZ,2014-12-01,0.32
002310.SZ,2014-12-01,0.11
002344.SZ,2014-12-01,0.12
002353.SZ,2014-12-01,0.19
002375.SZ,2014-12-01,0.11
002385.SZ,2014-12-01,0.19
002399.SZ,2014-12-01,0.1
002400.SZ,2014-12-01,0.16
002410.SZ,2014-12-01,0.13
002415.SZ,2014-12-01,0.38
002416.SZ,2014-12-01,0.05
002422.SZ,2014-12-01,0.18
002429.SZ,2014-12-01,0.08
002450.SZ,2014-12-01,0.38
002456.SZ,2014-12-01,0.22
002465.SZ,2014-12-01,0.2
002470.SZ,2014-12-01,0.1
002475.SZ,2014-12-01,0.11
002500.SZ,2014-12-01,0.19
002570.SZ,2014-12-01,0.15
002594.SZ,2014-12-01,0.31
002603.SZ,2014-12-01,0.06
002653.SZ,2014-12-01,0.06
002673.SZ,2014-12-01,0.11
600000.SH,2014-12-01,2.09
600008.SH,2014-12-01,0.13
600009.SH,2014-12-01,0.25
600010.SH,2014-12-01,0.4
600011.SH,2014-12-01,0.43
600015.SH,2014-12-01,0.71
600016.SH,2014-12-01,2.99
600018.SH,2014-12-01,0.4
600019.SH,2014-12-01,0.41
600023.SH,2014-12-01,0.07
600027.SH,2014-12-01,0.15
600028.SH,2014-12-01,0.47
600029.SH,2014-12-01,0.25
600030.SH,2014-12-01,2.12
600031.SH,2014-12-01,0.31
600036.SH,2014-12-01,3.07
600048.SH,2014-12-01,0.69
600050.SH,2014-12-01,0.51
600058.SH,2014-12-01,0.09
600060.SH,2014-12-01,0.14
600066.SH,2014-12-01,0.25
600068.SH,2014-12-01,0.21
600079.SH,2014-12-01,0.17
600085.SH,2014-12-01,0.21
600089.SH,2014-12-01,0.5
600100.SH,2014-12-01,0.28
600104.SH,2014-12-01,0.99
600108.SH,2014-12-01,0.22
600109.SH,2014-12-01,0.4
600111.SH,2014-12-01,0.5
600115.SH,2014-12-01,0.23
600118.SH,2014-12-01,0.19
600143.SH,2014-12-01,0.15
600150.SH,2014-12-01,0.38
600153.SH,2014-12-01,0.21
600157.SH,2014-12-01,0.15
600166.SH,2014-12-01,0.16
600170.SH,2014-12-01,0.13
600177.SH,2014-12-01,0.23
600188.SH,2014-12-01,0.11
600196.SH,2014-12-01,0.36
600208.SH,2014-12-01,0.24
600221.SH,2014-12-01,0.29
600252.SH,2014-12-01,0.22
600256.SH,2014-12-01,0.38
600267.SH,2014-12-01,0.13
600271.SH,2014-12-01,0.25
600276.SH,2014-12-01,0.42
600277.SH,2014-12-01,0.05
600309.SH,2014-12-01,0.3
600315.SH,2014-12-01,0.26
600316.SH,2014-12-01,0.17
600332.SH,2014-12-01,0.22
600340.SH,2014-12-01,0.3
600348.SH,2014-12-01,0.14
600352.SH,2014-12-01,0.25
600362.SH,2014-12-01,0.2
600369.SH,2014-12-01,0.18
600372.SH,2014-12-01,0.2
600383.SH,2014-12-01,0.61
600395.SH,2014-12-01,0.08
600406.SH,2014-12-01,0.35
600415.SH,2014-12-01,0.21
600436.SH,2014-12-01,0.11
600489.SH,2014-12-01,0.21
600497.SH,2014-12-01,0.17
600498.SH,2014-12-01,0.12
600516.SH,2014-12-01,0.14
600518.SH,2014-12-01,0.37
600519.SH,2014-12-01,1.12
600535.SH,2014-12-01,0.39
600547.SH,2014-12-01,0.21
600549.SH,2014-12-01,0.17
600583.SH,2014-12-01,0.21
600585.SH,2014-12-01,0.55
