,tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter
734,2014-06-16,002431.SZ,棕榈股份,工业,79.58016,0.07,剔除,0.994152046783614,-0.28835063437140374
735,2014-06-16,600859.SH,王府井,可选消费,76.4492881376,0.08,剔除,1.2875536480686733,-5.39721043056397
736,2014-06-16,600266.SH,城建发展,房地产,75.75984,0.08,剔除,-0.5602240896358524,-3.3898305084745783
737,2014-06-16,600970.SH,中材国际,工业,74.89086231,0.06,剔除,-0.1457725947521915,-2.631578947368418
738,2014-06-16,002155.SZ,湖南黄金,材料,72.8271908,0.11,剔除,1.9525801952580135,0.41471433180777506
739,2014-06-16,000933.SZ,神火股份,材料,69.5583,0.09,剔除,3.084620655010939,-8.847180940924282
740,2014-06-16,600528.SH,中铁工业,工业,68.43648,0.07,剔除,3.3039647577092435,-1.7107655477824668
741,2014-06-16,000528.SZ,柳工,工业,66.72685866479999,0.1,剔除,1.7845959983333604,-3.872053872053882
742,2014-06-16,601101.SH,昊华能源,能源,66.23990461439999,0.06,剔除,2.7932960893854553,1.8181818181818077
743,2014-06-16,600997.SH,开滦股份,能源,54.447624,0.06,剔除,1.1467889908256979,-2.938095172595201
744,2014-06-16,600971.SH,恒源煤电,能源,54.00021978000001,0.06,剔除,1.5037593984962294,-3.165735567970207
745,2014-06-16,600023.SH,浙能电力,公用事业,580.0160569385,0.07,纳入,3.577235772357712,-3.2994412698412745
746,2014-06-16,601225.SH,陕西煤业,能源,413.0,0.04,纳入,1.7241379310344973,-1.4598540145985495
747,2014-06-16,002252.SZ,上海莱士,医疗保健,385.65679705199994,0.15,纳入,0.0,0.0
748,2014-06-16,002475.SZ,立讯精密,信息技术,242.4306654,0.2,纳入,1.3132607303011135,-2.312499999999995
749,2014-06-16,600998.SH,九州通,日常消费,225.8292137502,0.09,纳入,4.389880952380953,-3.77580095877027
750,2014-06-16,000413.SZ,东旭光电,信息技术,223.7634,0.11,纳入,3.50877192982455,-7.62711864406781
751,2014-06-16,002292.SZ,奥飞娱乐,可选消费,214.703358442,0.14,纳入,3.9251207729468884,-3.5964912280701866
752,2014-06-16,000917.SZ,电广传媒,可选消费,213.4839845028,0.22,纳入,4.9477351916376255,-4.026845637583887
753,2014-06-16,002410.SZ,广联达,信息技术,199.419783525,0.2,纳入,9.50413223140496,-3.027919779787658
754,2014-06-16,601179.SH,中国西电,工业,187.6072940832,0.15,纳入,3.682719546742219,-2.254055421276091
755,2014-06-16,002008.SZ,大族激光,信息技术,179.5403159424,0.29,纳入,-0.11743981209629828,-4.703832752613235
756,2014-06-16,000503.SZ,国新健康,信息技术,177.78703195120002,0.28,纳入,4.435058078141507,-4.974874371859284
757,2014-06-16,601929.SH,吉视传媒,可选消费,174.09154395939998,0.2,纳入,-0.08424599831506896,-4.121110176619014
758,2014-06-16,600633.SH,浙数文化,可选消费,171.351070478,0.06,纳入,4.190751445086716,-9.128630705394192
759,2014-06-16,002465.SZ,海格通信,信息技术,153.717759573,0.22,纳入,7.386759581881552,-1.6053511705685475
760,2014-06-16,000027.SZ,深圳能源,公用事业,148.5362851676,0.09,纳入,1.0791366906474975,-3.214285714285714
761,2014-06-16,601216.SH,君正集团,材料,143.232,0.08,纳入,2.1917808219178214,-8.221626452189469
762,2014-06-16,002416.SZ,爱施德,信息技术,142.57157,0.06,纳入,5.081001472754054,-2.771855010660984
763,2014-06-16,603699.SH,纽威股份,工业,141.675,0.06,纳入,5.061179087875423,9.035812672176302
764,2014-06-16,002400.SZ,省广集团,可选消费,139.3003570662,0.23,纳入,3.346203346203347,-7.813765182186216
765,2014-06-16,600277.SH,亿利洁能,材料,139.1666607,0.05,纳入,-0.7451564828613977,-4.041916167664661
766,2014-06-16,000883.SZ,湖北能源,公用事业,139.067491628,0.11,纳入,4.0000000000000036,7.341269841269837
767,2014-06-16,600880.SH,博瑞传播,可选消费,137.1038443368,0.16,纳入,-0.31796502384738856,-6.596091205211718
768,2014-06-16,002470.SZ,ST金正,材料,134.19000000000003,0.08,纳入,1.1543455644526635,-3.8219895287958106
769,2014-06-16,600867.SH,通化东宝,医疗保健,127.7676858416,0.19,纳入,2.2131147540983775,0.8071025020177647
770,2014-06-16,002429.SZ,兆驰股份,可选消费,123.03784005119999,0.1,纳入,2.44633169780899,-4.3024771838331315
771,2013-12-16,601788.SH,光大证券,金融,292.5808,0.24,剔除,-7.057546145494021,-3.078677309007971
772,2013-12-16,600005.SH,武钢股份(退市),,226.10066803520002,0.19,剔除,-6.2761506276150625,-3.50877192982455
773,2013-12-16,000539.SZ,粤电力A,公用事业,213.07402509850002,0.07,剔除,-3.5643564356435564,-4.6653144016227
774,2013-12-16,000883.SZ,湖北能源,公用事业,181.59005156810002,0.02,剔除,16.267123287671236,0.9104704097116834
775,2013-12-16,000027.SZ,深圳能源,公用事业,146.686189089,0.09,剔除,-4.475043029259906,-4.78723404255319
776,2013-12-16,002128.SZ,电投能源,材料,112.104981027,0.07,剔除,-5.69196428571429,-4.829210836277975
777,2013-12-16,600132.SH,重庆啤酒,日常消费,79.03249663339999,0.11,剔除,-5.770340450086553,-5.322294500295676
778,2013-12-16,600881.SH,亚泰集团,材料,77.49454117219999,0.16,剔除,-3.9906103286384997,-3.3816425120772875
779,2013-12-16,600169.SH,太原重工,工业,76.112187,0.12,剔除,-8.720930232558132,-4.93827160493826
780,2013-12-16,002378.SZ,章源钨业,材料,75.66535124820001,0.03,剔除,-6.902002107481553,-6.0043668122270795
781,2013-12-16,002092.SZ,中泰化学,材料,75.35095802759999,0.1,剔除,-1.8115942028985366,-4.174228675136105
782,2013-12-16,600125.SH,铁龙物流,工业,74.2841946306,0.1,剔除,-4.3697478991596705,-2.7210884353741527
783,2013-12-16,600550.SH,保变电气,工业,73.455013471,0.08,剔除,-3.429602888086658,-2.0676691729323404
784,2013-12-16,600508.SH,上海能源,能源,72.8499744,0.06,剔除,-5.882352941176472,-4.050144648023146
785,2013-12-16,600432.SH,退市吉恩(退市),材料,66.106405673,0.07,剔除,-6.105990783410132,-4.836759371221266
786,2013-12-16,000969.SZ,安泰科技,材料,65.8313613524,0.08,剔除,-5.802469135802468,-7.365792759051182
787,2013-12-16,000059.SZ,华锦股份,能源,65.7877489116,0.06,剔除,4.980842911877392,-8.499095840867998
788,2013-12-16,000422.SZ,湖北宜化,材料,62.31194981280001,0.12,剔除,2.0588235294117796,-7.3275862068965525
789,2013-12-16,000807.SZ,云铝股份,材料,55.1023928272,0.07,剔除,-6.5274151436031325,-6.0109289617486406
790,2013-12-16,000780.SZ,ST平能,能源,50.106732405600006,0.04,剔除,-6.9679849340866244,-8.661417322834664
791,2013-12-16,600779.SH,水井坊,日常消费,49.343115498,0.07,剔除,-7.424381301558203,-4.913294797687861
792,2013-12-16,600018.SH,上港集团,工业,1231.055219065,0.46,纳入,2.2684310018903586,1.291512915129167
793,2013-12-16,600688.SH,上海石化,能源,376.92,0.13,纳入,24.642857142857146,7.2555205047318605
794,2013-12-16,600648.SH,外高桥,工业,350.23559674949996,0.15,纳入,-6.553398058252425,-3.2011331444758984
795,2013-12-16,600663.SH,陆家嘴,房地产,341.97294039999997,0.13,纳入,-3.8340336134453867,-8.509513742071883
796,2013-12-16,600597.SH,光明乳业,日常消费,271.7159861521,0.26,纳入,-1.509098979138923,-9.903076274757705
797,2013-12-16,600705.SH,中航产融,金融,266.28004969829993,0.25,纳入,-6.420545746388462,-2.939513849632558
798,2013-12-16,000831.SZ,五矿稀土,材料,230.3127327388,0.21,纳入,-0.7607776838545965,-3.4497265460664672
799,2013-12-16,000826.SZ,启迪环境,工业,228.17382592799999,0.26,纳入,0.914808461978267,-3.4571428571428697
800,2013-12-16,002230.SZ,科大讯飞,信息技术,220.89440235,0.3,纳入,2.12259042668399,-7.615556913052335
801,2013-12-16,002065.SZ,东华软件,信息技术,218.91392823299998,0.23,纳入,2.204213938411659,-2.923794712286154
802,2013-12-16,601231.SH,环旭电子,信息技术,218.32999625579998,0.08,纳入,-5.1428571428571495,-3.583061889250816
803,2013-12-16,002456.SZ,欧菲光,信息技术,215.471564,0.17,纳入,2.2737306843267246,-1.0795329367702222
804,2013-12-16,603000.SH,人民网,信息技术,208.64390226720002,0.12,纳入,2.988129349160862,-4.170590609444358
805,2013-12-16,002653.SZ,海思科,医疗保健,205.575381,0.08,纳入,-7.080078124999989,-3.3333333333333215
806,2013-12-16,000536.SZ,华映科技,信息技术,181.07757130100003,0.07,纳入,0.23264831329972147,-10.169491525423735
807,2013-12-16,000598.SZ,兴蓉环境,公用事业,176.186897518,0.2,纳入,-4.684975767366717,-3.691275167785235
808,2013-12-16,002129.SZ,中环股份,信息技术,174.01064571,0.13,纳入,-5.489260143198093,-13.006503251625812
809,2013-12-16,000793.SZ,华闻集团,可选消费,164.1680019232,0.22,纳入,-5.703125000000009,-9.031733116354756
810,2013-12-16,600008.SH,首创环保,公用事业,158.84,0.14,纳入,-3.733333333333344,-10.497981157469717
811,2013-12-16,000400.SZ,许继电气,工业,150.18154944,0.24,纳入,-1.737451737451745,-2.1703387043735534
812,2013-12-16,600079.SH,人福医药,医疗保健,140.2845969966,0.23,纳入,-1.485332343111767,-5.288640595903182
813,2013-09-18,000527.SZ,美的电器(退市),,474.48554053,0.58,剔除,0.0,
814,2013-09-18,000333.SZ,美的集团,可选消费,712.3029995136,0.57,纳入,,1.7992424242424088
815,2013-07-01,000898.SZ,鞍钢股份,材料,187.3815232373,0.13,剔除,-4.4280442804427995,0.0
816,2013-07-01,601558.SH,退市锐电(退市),工业,153.17724,0.0,剔除,-10.981308411214952,7.874015748031504
817,2013-07-01,000825.SZ,太钢不锈,材料,144.6846940184,0.14,剔除,-5.9259259259259345,0.7936469233105203
818,2013-07-01,601179.SH,中国西电,工业,138.1169,0.15,剔除,0.6349206349206327,5.228758169934644
819,2013-07-01,601216.SH,君正集团,材料,105.6,0.08,剔除,13.950276243093928,46.53333333333334
820,2013-07-01,600022.SH,山东钢铁,材料,102.33710317230002,0.047,剔除,-4.790419161676629,1.8867924528301883
821,2013-07-01,002405.SZ,四维图新,信息技术,95.094547625,0.0,剔除,-0.8651766402307026,6.7238912732475065
822,2013-07-01,000559.SZ,万向钱潮,可选消费,88.42612835699998,0.13,剔除,3.738317757009346,14.857142857142858
823,2013-07-01,600037.SH,歌华有线,可选消费,67.75751992859999,0.124,剔除,2.4600957082760333,6.270627062706269
824,2013-07-01,600770.SH,综艺股份,工业,67.3806,0.0,剔除,-3.020667726550086,5.762711864406778
825,2013-07-01,002073.SZ,软控股份,工业,64.9569375,0.0,剔除,5.932203389830515,9.535160905840257
826,2013-07-01,600456.SH,宝钛股份,材料,51.58885743,0.0,剔除,-3.9262820512820484,5.88235294117645
827,2013-07-01,601233.SH,桐昆股份,材料,48.95088,0.0,剔除,-4.868913857677892,1.1857707509881354
828,2013-07-01,002122.SZ,ST天马,工业,43.0056,0.0,剔除,-5.483028720626637,2.801120448179284
829,2013-07-01,600331.SH,宏达股份,材料,42.1056,0.0,剔除,-5.555555555555558,4.444444444444473
830,2013-07-01,000968.SZ,蓝焰控股,能源,36.989784,0.0,剔除,-6.856403622250962,1.7857142857142794
831,2013-07-01,601991.SH,大唐发电,公用事业,722.7350404854,0.35,纳入,11.95876288659794,3.3073929961089377
832,2013-07-01,600332.SH,白云山,医疗保健,451.96341149849997,0.4,纳入,13.36274818783485,2.772913018096923
833,2013-07-01,603993.SH,洛阳钼业,材料,346.7024468575,0.03,纳入,-1.8678177370218707,5.970149253731316
834,2013-07-01,002450.SZ,康得退(退市),材料,276.4658885853,0.36,纳入,17.02380952380953,-3.7169406719084974
835,2013-07-01,600403.SH,ST大有,能源,209.67424765539997,0.09,纳入,-10.327198364008183,-1.4084507042253502
836,2013-07-01,000539.SZ,粤电力A,公用事业,202.5734571265,0.07,纳入,-7.028112449799218,3.58921114462718
837,2013-07-01,002294.SZ,信立泰,医疗保健,199.72368,0.13,纳入,6.260869565217386,9.98617829993087
838,2013-07-01,002051.SZ,中工国际,工业,184.78880591,0.12,纳入,2.401119107339933,6.4585575888051805
839,2013-07-01,000156.SZ,华数传媒,可选消费,182.98389176400002,0.02,纳入,-1.301775147928963,11.180124223602462
840,2013-07-01,600436.SH,片仔癀,医疗保健,176.092,0.22,纳入,1.5829611071517036,3.319352953076149
841,2013-07-01,000963.SZ,华东医药,医疗保健,173.6674023991,0.19,纳入,-0.19955101022700594,-0.5771643663739057
842,2013-07-01,601139.SH,深圳燃气,公用事业,170.516745,0.07,纳入,-4.861878453038693,-8.323959505061874
843,2013-07-01,000027.SZ,深圳能源,公用事业,135.5856126174,0.09,纳入,-4.469273743016755,3.777335984095398
844,2013-07-01,600060.SH,海信视像,可选消费,135.4991095214,0.17,纳入,0.09652509652511299,10.202117420596712
845,2013-07-01,000656.SZ,金科股份,房地产,134.6223539262,0.06,纳入,1.0732458469927986,4.227782571182059
846,2013-07-01,002269.SZ,美邦服饰,可选消费,89.847,0.04,纳入,-14.367816091954023,1.1312217194570096
847,2013-01-04,601991.SH,大唐发电,公用事业,531.0704993622,0.35,剔除,-0.9925558312654958,1.985111662531014
848,2013-01-04,601919.SH,中远海控,工业,457.6890911936,0.329,剔除,2.752293577981657,3.8548752834467237
849,2013-01-04,600320.SH,振华重工,工业,149.70904531440002,0.0,剔除,1.1869436201780381,2.0648967551622377
850,2013-01-04,600307.SH,酒钢宏兴,材料,139.5152881584,0.0,剔除,3.963414634146356,9.756097560975618
851,2013-01-04,002493.SZ,荣盛石化,材料,121.6528,0.166,剔除,3.3050047214353118,2.8492647058823373
852,2013-01-04,601718.SH,际华集团,可选消费,116.0957,0.18,剔除,1.3468013468013407,1.9933554817275878
853,2013-01-04,601268.SH,*ST二重(退市),工业,115.81920096199998,0.0,剔除,3.9094650205761416,1.5810276679841806
854,2013-01-04,601566.SH,九牧王,可选消费,92.75879725,0.0,剔除,-2.9661016949152463,6.180469715698411
855,2013-01-04,600418.SH,江淮汽车,可选消费,87.118596526,0.0,剔除,2.5796661608497695,-3.9531478770131856
856,2013-01-04,600500.SH,中化国际,材料,81.5113286757,0.0,剔除,-0.8741258741258529,1.730103806228378
857,2013-01-04,600812.SH,华北制药,医疗保健,77.47605875960002,0.0,剔除,-1.0563380281690127,7.374100719424459
858,2013-01-04,600595.SH,ST中孚,材料,74.98625201099999,0.0,剔除,3.7735849056603987,1.6194331983805599
859,2013-01-04,000021.SZ,深科技,信息技术,60.818705704100005,0.0,剔除,2.2172949002217335,-0.2123142250530674
860,2013-01-04,600183.SH,生益科技,信息技术,60.335975496,0.173,剔除,-0.23529411764704466,4.750593824228044
861,2013-01-04,000680.SZ,山推股份,工业,55.0014701985,0.0,剔除,-3.400000000000003,1.4373716632443578
862,2013-01-04,601800.SH,中国交建,工业,873.43571295,0.1215,纳入,3.8461538461538547,-2.6415094339622747
863,2013-01-04,601238.SH,广汽集团,可选消费,390.6057198879001,0.0249,纳入,-1.620745542949753,3.9279869067103013
864,2013-01-04,600027.SH,华电国际,公用事业,283.7867417,0.1325,纳入,-0.773195876288646,-3.2994923857868064
865,2013-01-04,600340.SH,华夏幸福,房地产,250.377034059,0.1935,纳入,7.987828071510084,1.8774353524619203
866,2013-01-04,002236.SZ,大华股份,信息技术,235.59967368,0.2276,纳入,-2.9655172413793007,-5.177993527508084
867,2013-01-04,000750.SZ,国海证券,金融,226.50267870079998,0.1313,纳入,5.070656691604336,3.4195162635529464
868,2013-01-04,600886.SH,国投电力,公用事业,204.37614988279998,0.1579,纳入,0.5190311418684868,2.4305555555555802
869,2013-01-04,000883.SZ,湖北能源,公用事业,184.53186389100003,0.0256,纳入,-0.5763688760806795,2.7338129496402797
870,2013-01-04,600637.SH,东方明珠,可选消费,178.5318928225,0.1725,纳入,5.39119000657462,-0.3780718336483857
871,2013-01-04,002673.SZ,西部证券,金融,171.6,0.0663,纳入,-1.038062283737018,-3.8225255972696326
872,2013-01-04,600157.SH,永泰能源,公用事业,170.569494645,0.1318,纳入,1.3655462184874123,6.8012752391073406
873,2013-01-04,000970.SZ,中科三环,材料,170.32548,0.2632,纳入,3.8311688311688297,-4.6333231052470225
874,2013-01-04,000596.SZ,古井贡酒,日常消费,167.69879999999998,0.074,纳入,11.185308848080112,8.22637106184365
875,2013-01-04,002375.SZ,亚厦股份,工业,162.0365625,0.1252,纳入,-1.0093167701863415,-0.8685800604229632
876,2013-01-04,600582.SH,天地科技,工业,135.716256,0.1049,纳入,1.821493624772308,0.0
877,2012-07-02,601727.SH,上海电气,工业,584.7573756959999,0.19,剔除,-8.800000000000008,1.754385964912264
878,2012-07-02,000027.SZ,深圳能源,公用事业,176.0234269068,0.09,剔除,-3.1976744186046457,3.400309119010836
879,2012-07-02,600026.SH,中远海能,工业,171.2489964339,0.0,剔除,-5.451127819548884,-0.1980198019801871
880,2012-07-02,600808.SH,马钢股份,材料,165.564645499,0.0,剔除,-5.286343612334798,-0.9345794392523366
881,2012-07-02,600098.SH,广州发展,公用事业,142.70256,0.075,剔除,-1.42247510668565,1.3005780346820872
882,2012-07-02,600582.SH,天地科技,工业,141.32052,0.1049,剔除,-8.871493803000641,-6.57439446366782
883,2012-07-02,002244.SZ,滨江集团,房地产,123.032,0.0,剔除,-1.1943539630836164,6.28445424476296
884,2012-07-02,600008.SH,首创环保,公用事业,108.24,0.14,剔除,0.40816326530612734,-0.2044989775051187
885,2012-07-02,600635.SH,大众公用,公用事业,77.47336677929998,0.0,剔除,-2.685950413223148,3.648068669527893
886,2012-07-02,600380.SH,健康元,医疗保健,76.9826274216,0.0,剔除,-2.161100196463639,1.22699386503069
887,2012-07-02,002498.SZ,汉缆股份,工业,76.838256,0.0,剔除,-7.493540051679581,3.76293508936969
888,2012-07-02,600161.SH,天坛生物,医疗保健,74.27877567880002,0.133,剔除,1.7655367231638408,4.695164681149255
889,2012-07-02,601519.SH,大智慧,信息技术,71.863,0.0,剔除,-0.3853564547206201,-1.934235976789167
890,2012-07-02,600428.SH,中远海特,工业,69.308302113,0.0,剔除,-2.147971360381873,3.1941031941031817
891,2012-07-02,600879.SH,航天电子,工业,64.88326272,0.0,剔除,2.0408163265306145,4.949238578680193
892,2012-07-02,600151.SH,航天机电,信息技术,63.19333218,0.0,剔除,-0.30211480362538623,0.7727975270479082
893,2012-07-02,600737.SH,中粮糖业,日常消费,60.839055673000004,0.139,剔除,-5.46875,-0.5033557046979942
894,2012-07-02,600481.SH,双良节能,工业,58.4892859186,0.0,剔除,-1.0958904109588996,-1.6759776536312776
895,2012-07-02,601336.SH,新华保险,金融,1108.3749069799999,0.114,纳入,9.054634745242485,3.0457547021027986
896,2012-07-02,600011.SH,华能国际,公用事业,902.3556168480001,0.41,纳入,-2.1296154549188206,-3.2558139534883734
897,2012-07-02,601633.SH,长城汽车,可选消费,501.3913104,0.134,纳入,0.5491153142159977,-7.247191011235953
898,2012-07-02,601669.SH,中国电建,工业,392.64,0.319,纳入,-5.760368663594473,-7.809178260869554
899,2012-07-02,002241.SZ,歌尔股份,信息技术,317.15825814199997,0.257,纳入,9.645265318088537,4.110715264456011
900,2012-07-02,601901.SH,方正证券,金融,307.44,0.187,纳入,-0.39525691699603405,-2.5590551181102317
901,2012-07-02,002081.SZ,金螳螂,工业,301.6975201575,0.245,纳入,3.0810092961487623,1.9999999999999796
902,2012-07-02,000725.SZ,京东方A,信息技术,258.26145871309996,0.33,纳入,2.6881720430107503,-2.094240837696326
903,2012-07-02,002353.SZ,杰瑞股份,能源,220.909832,0.179,纳入,8.725135623869807,1.855670103092777
904,2012-07-02,601928.SH,凤凰传媒,可选消费,218.35242,0.133,纳入,3.7484885126964906,-0.23255813953487747
905,2012-07-02,000046.SZ,泛海控股,金融,203.7118360296,0.124,纳入,-2.1881838074398474,0.6711409395973256
906,2012-07-02,000703.SZ,恒逸石化,材料,195.0716675566,0.119,纳入,-5.000000000000004,3.0066145520144083
907,2012-07-02,600827.SH,百联股份,日常消费,189.47453272,0.172,纳入,-0.012043009496165435,-3.2549608332778868
908,2012-07-02,600315.SH,上海家化,日常消费,178.35800739120003,0.253,纳入,4.464285714285721,10.125608818251752
909,2012-07-02,601555.SH,东吴证券,金融,175.2,0.107,纳入,2.696365767878084,-1.0180995475113086
910,2012-07-02,600022.SH,山东钢铁,材料,163.48191324380002,0.099,纳入,-2.3076923076923106,-5.447470817120603
911,2012-07-02,601566.SH,九牧王,可选消费,158.783618,0.097,纳入,3.821415058645483,-5.960502692998205
912,2012-07-02,002570.SZ,贝因美,日常消费,88.95924,0.036,纳入,-2.8837209302325584,10.124069478908204
913,2012-01-04,600018.SH,上港集团,工业,587.08363497,0.46,剔除,-2.272727272727282,5.791505791505802
914,2012-01-04,000725.SZ,京东方A,信息技术,225.80975709469996,0.33,剔除,-2.9069767441860517,6.432748538011701
915,2012-01-04,600827.SH,百联股份,日常消费,195.67551742719996,0.172,剔除,-5.3333333333333455,8.443271767810035
916,2012-01-04,600998.SH,九州通,日常消费,136.369518624,0.09,剔除,-10.364145658263313,-10.779595765158811
917,2012-01-04,600823.SH,世茂股份,房地产,116.82541473239999,0.0,剔除,-2.4437927663734205,-8.325358851674647
918,2012-01-04,601107.SH,四川成渝,工业,106.420488,0.0,剔除,-3.601108033240996,5.475504322766556
919,2012-01-04,600717.SH,天津港,工业,101.49100867199999,0.108,剔除,-1.1419249592169667,5.4545454545454675
920,2012-01-04,000927.SZ,中国铁物,工业,97.46513262200001,0.0,剔除,8.718861209964412,7.364975450081834
921,2012-01-04,000536.SZ,华映科技,信息技术,93.515883051,0.07,剔除,-10.999999999999998,0.5223880597015063
922,2012-01-04,002294.SZ,信立泰,医疗保健,90.0736,0.13,剔除,-0.7603041216486583,8.336772595955422
923,2012-01-04,600269.SH,赣粤高速,工业,88.745466532,0.0,剔除,-1.8087855297157618,5.000000000000027
924,2012-01-04,600517.SH,国网英大,工业,86.1856065,0.0,剔除,-4.849726775956298,-1.5635622025832796
925,2012-01-04,000685.SZ,中山公用,公用事业,83.7383950422,0.0,剔除,0.21505376344086446,8.40336134453783
926,2012-01-04,600004.SH,白云机场,工业,71.53,0.111,剔除,0.0,4.361873990306964
927,2012-01-04,600312.SH,平高电气,工业,68.3017788282,0.0,剔除,-5.2272727272727355,7.904191616766476
928,2012-01-04,000031.SZ,大悦城,房地产,68.01493485,0.0,剔除,-4.580152671755721,2.894736842105261
929,2012-01-04,600300.SH,ST维维,日常消费,63.7032,0.0,剔除,-6.157635467980294,4.675324675324699
930,2012-01-04,002028.SZ,思源电气,工业,52.849536,0.0,剔除,-7.609531129900082,-4.435483870967738
931,2012-01-04,000690.SZ,宝新能源,公用事业,52.31635875,0.0,剔除,-1.9417475728155331,4.918032786885251
932,2012-01-04,600675.SH,中华企业,房地产,52.1927968122,0.0,剔除,-6.345177664974633,5.630026809651478
933,2012-01-04,600239.SH,*ST云城,房地产,51.464324,0.0,剔除,1.296596434359798,2.639751552795011
934,2012-01-04,000612.SZ,焦作万方,材料,50.9947000146,0.0,剔除,0.5681818181818121,11.223551057957671
935,2012-01-04,000951.SZ,中国重汽,工业,50.7504855,0.0,剔除,-3.585657370517936,6.173842404549146
936,2012-01-04,600220.SH,江苏阳光,可选消费,50.4685312258,0.0,剔除,-4.391891891891875,5.964912280701751
937,2012-01-04,601991.SH,大唐发电,公用事业,698.776972845,0.237,纳入,6.060606060606077,2.1317829457364157
938,2012-01-04,002594.SZ,比亚迪,可选消费,528.02463,0.04,纳入,1.2641083521444774,4.166666666666674
939,2012-01-04,601992.SH,金隅集团,材料,345.69758074200007,0.114,纳入,-3.237410071942437,6.183115338882295
940,2012-01-04,000629.SZ,攀钢钒钛,材料,344.1624978268,0.389,纳入,14.694656488549619,3.343949044585992
941,2012-01-04,600873.SH,梅花生物,日常消费,215.8464572591,0.098,纳入,-2.5672371638141733,3.9663461538461453
942,2012-01-04,600372.SH,中航电子,工业,194.41397748500003,0.132,纳入,3.817463799912235,2.3927392739274023
943,2012-01-04,000581.SZ,威孚高科,可选消费,188.902906335,0.272,纳入,-5.932203389830515,-10.365004179437175
944,2012-01-04,600160.SH,巨化股份,材料,173.8381762,0.157,纳入,-0.4563894523326617,4.039900249376549
945,2012-01-04,002603.SZ,以岭药业,医疗保健,158.355,0.072,纳入,-4.067971163748729,-3.4904923157072276
946,2012-01-04,601258.SH,庞大集团,可选消费,152.5713,0.069,纳入,-5.3658536585365795,4.715447154471564
947,2012-01-04,600098.SH,广州发展,公用事业,145.58544,0.099,纳入,2.612481857764881,0.8683068017365958
948,2012-01-04,002299.SZ,圣农发展,日常消费,134.8132,0.122,纳入,-4.207119741100318,0.3371544167228624
949,2012-01-04,600783.SH,鲁信创投,工业,122.89371943939999,0.083,纳入,-2.99647473560517,-1.5133876600698426
950,2012-01-04,600498.SH,烽火通信,信息技术,119.873089875,0.135,纳入,1.2327231976092756,1.4760147601476037
951,2012-01-04,002344.SZ,海宁皮城,房地产,119.0,0.081,纳入,-4.921700223713654,-4.0212107821476
952,2012-01-04,002038.SZ,双鹭药业,医疗保健,118.3977,0.16,纳入,-5.0091631032376345,-10.715372907153743
953,2012-01-04,600252.SH,中恒集团,医疗保健,113.541742912,0.205,纳入,-2.4390243902439046,6.685499058380429
954,2012-01-04,601216.SH,君正集团,材料,112.32,0.051,纳入,-1.2935883014623228,-1.9785189372526935
955,2012-01-04,600770.SH,综艺股份,工业,109.79724,0.149,纳入,-1.0617120106171218,-3.8920276208411653
956,2012-01-04,601233.SH,桐昆股份,材料,109.65768,0.074,纳入,0.5300353356890497,6.8201193520886605
957,2012-01-04,601099.SH,太平洋,金融,99.06834969909998,0.067,纳入,1.8547140649149974,6.537890044576522
958,2012-01-04,002378.SZ,章源钨业,材料,94.24982348460001,0.043,纳入,-0.855855855855836,3.6123348017621293
959,2012-01-04,600259.SH,广晟有色,材料,93.25066,0.105,纳入,8.691860465116296,7.212168895882498
960,2012-01-04,002431.SZ,棕榈股份,工业,88.0512,0.08,纳入,-3.655462184873959,-6.12076095947065
961,2011-08-23,600631.SH,百联股份(退市),日常消费,172.64107985599998,0.0,剔除,0.0,
962,2011-08-23,600827.SH,百联股份,日常消费,88.75789109600001,0.27,纳入,-1.6736401673640322,-0.26780931976431166
963,2011-07-01,600663.SH,陆家嘴,房地产,262.9699072,0.13,剔除,1.4409221902017322,1.2875536480686733
964,2011-07-01,000046.SZ,泛海控股,金融,203.02823926439999,0.124,剔除,-0.6688963210702337,9.56719817767655
965,2011-07-01,601877.SH,正泰电器,工业,174.5685,0.086,剔除,-0.45845272206302967,5.251009809578777
966,2011-07-01,601099.SH,太平洋,金融,140.86046080129998,0.067,剔除,-3.7987679671457997,1.698513800424628
967,2011-07-01,600350.SH,山东高速,工业,139.93408,0.049,剔除,1.2165450121654597,1.9323671497584627
968,2011-07-01,000959.SZ,首钢股份,材料,131.1204517194,0.107,剔除,0.0,0.0
969,2011-07-01,601139.SH,深圳燃气,公用事业,128.904,0.07,剔除,1.0499433317175955,1.8129770992366456
970,2011-07-01,000652.SZ,泰达股份,工业,113.32407183359999,0.0,剔除,0.0,0.0
971,2011-07-01,600017.SH,日照港,工业,109.17121389000003,0.0,剔除,-0.47961630695443347,-0.9615384615384581
972,2011-07-01,600611.SH,大众交通,工业,108.43443533919998,0.0,剔除,0.5847953216374213,1.895043731778423
973,2011-07-01,600657.SH,信达地产,房地产,100.14391103940001,0.0,剔除,3.1397174254317095,1.7268445839874413
974,2011-07-01,600087.SH,退市长油(退市),工业,98.0920680534,0.0,剔除,0.0,0.34364261168382537
975,2011-07-01,002242.SZ,九阳股份,可选消费,95.194845,0.0,剔除,0.8058017727639033,2.880000000000016
976,2011-07-01,600033.SH,福建高速,工业,93.58404,0.0,剔除,4.601226993865026,6.790123456790109
